Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,0.6950308084487915,0.7891156462585034,0.9183673469387755,0.8218894600868225,0.7891156462585034,,,,,accuracy,0.7891156462585034,,78.91156462585033,979,15.431,7.467019260652042,2.0902217873744626,10,test,False,,,8
M1,N7,E10b,T12b,categorical,0.6245777010917664,0.8074324324324325,0.956081081081081,0.8270288109779358,0.8074324324324325,,,,,accuracy,0.8074324324324325,,80.74324324324324,985,15.665,7.396927743300393,2.0545651262364593,10,test,False,,,7
M1,N7,E10b,T12b,categorical,0.488647997379303,0.8419243986254296,0.9415807560137457,0.8712738752365112,0.8419243986254296,,,,,accuracy,0.8419243986254296,,84.19243986254295,970,15.794,7.361481811786582,2.0637127594420437,10,test,False,,,9
M1,N7,E10b,T12b,categorical,0.7653917670249939,0.7959183673469388,0.9285714285714286,0.8160867094993591,0.7959183673469388,,,,,accuracy,0.7959183673469388,,79.59183673469387,979,15.431,7.467019260652042,2.0902217873744626,10,test,False,,,8
M1,N7,E10b,T12b,categorical,0.4628109335899353,0.8614864864864865,0.9594594594594594,0.8733293414115906,0.8614864864864865,,,,,accuracy,0.8614864864864865,,86.14864864864865,986,15.792,7.4658645427882835,2.062189418594972,10,test,False,,,10
M1,N7,E10b,T12b,categorical,0.4859471917152405,0.8384879725085911,0.9450171821305842,0.8661735653877258,0.8384879725085911,,,,,accuracy,0.8384879725085911,,83.8487972508591,970,15.794,7.361481811786582,2.0637127594420437,10,test,False,,,9
M1,N7,E10b,T12b,categorical,0.7334002256393433,0.7857142857142857,0.9115646258503401,0.8146445155143738,0.7857142857142857,,,,,accuracy,0.7857142857142857,,78.57142857142857,977,15.97,7.4279383677261155,2.077827718341515,10,test,False,,,11
M1,N7,E10b,T12b,categorical,0.46948036551475525,0.8412162162162162,0.9527027027027027,0.8667565584182739,0.8412162162162162,,,,,accuracy,0.8412162162162162,,84.12162162162163,986,15.792,7.4658645427882835,2.062189418594972,10,test,False,,,10
M1,N7,E10b,T12b,categorical,0.6284975409507751,0.8129251700680272,0.9421768707482994,0.8382810950279236,0.8129251700680272,,,,,accuracy,0.8129251700680272,,81.29251700680273,979,15.393,7.441210606112757,2.052670576851355,10,test,False,,,12
M1,N7,E10b,T12b,categorical,0.7072238922119141,0.7891156462585034,0.9217687074829932,0.8200581073760986,0.7891156462585034,,,,,accuracy,0.7891156462585034,,78.91156462585033,977,15.97,7.4279383677261155,2.077827718341515,10,test,False,,,11
M1,N7,E10b,T12b,categorical,0.6858429312705994,0.8033898305084746,0.9152542372881356,0.8243811130523682,0.8033898305084746,,,,,accuracy,0.8033898305084746,,80.33898305084746,983,16.055,7.467389428308442,2.0542936026800533,10,test,False,,,13
M1,N7,E10b,T12b,categorical,0.6769324541091919,0.8163265306122449,0.9217687074829932,0.8284325003623962,0.8163265306122449,,,,,accuracy,0.8163265306122449,,81.63265306122449,979,15.393,7.441210606112757,2.052670576851355,10,test,False,,,12
M1,N7,E10b,T12b,categorical,0.6316000819206238,0.8144329896907216,0.9278350515463918,0.8376443982124329,0.8144329896907216,,,,,accuracy,0.8144329896907216,,81.44329896907216,970,15.787,7.4208611423793975,2.064833090990932,10,test,False,,,14
M1,N7,E10b,T12b,categorical,0.6790804266929626,0.8203389830508474,0.9186440677966101,0.8297985196113586,0.8203389830508474,,,,,accuracy,0.8203389830508474,,82.03389830508473,983,16.055,7.467389428308442,2.0542936026800533,10,test,False,,,13
M1,N7,E10b,T12b,categorical,0.5049511790275574,0.8561643835616438,0.9657534246575342,0.869637668132782,0.8561643835616438,,,,,accuracy,0.8561643835616438,,85.61643835616438,973,16.261,7.386632943296402,2.0684240303868324,10,test,False,,,15
M1,N7,E10b,T12b,categorical,0.6885966658592224,0.8213058419243986,0.9140893470790378,0.8287333846092224,0.8213058419243986,,,,,accuracy,0.8213058419243986,,82.13058419243985,970,15.787,7.4208611423793975,2.064833090990932,10,test,False,,,14
M1,N7,E10b,T12b,categorical,0.7816309332847595,0.78839590443686,0.8976109215017065,0.8038519620895386,0.78839590443686,,,,,accuracy,0.78839590443686,,78.839590443686,976,15.876,7.44332214044197,2.0757146814618532,10,test,False,,,16
M1,N7,E10b,T12b,categorical,0.5498695969581604,0.8561643835616438,0.9486301369863014,0.8620278835296631,0.8561643835616438,,,,,accuracy,0.8561643835616438,,85.61643835616438,973,16.261,7.386632943296402,2.0684240303868324,10,test,False,,,15
M1,N7,E10b,T12b,categorical,0.6927528977394104,0.8095238095238095,0.9183673469387755,0.8344091773033142,0.8095238095238095,,,,,accuracy,0.8095238095238095,,80.95238095238095,977,15.878,7.428488437544816,2.063711048728835,10,test,False,,,17
