Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,3.685152292251587,0.16835016835016836,0.30303030303030304,0.17336244881153107,0.16835016835016836,,,,,accuracy,0.16835016835016836,,16.835016835016837,989,71.341,7.305902455955991,3.2497482123650405,47,train,False,,,14
M1,N7,E10b,T12a,categorical,3.704068183898926,0.18729096989966554,0.36789297658862874,0.17014184594154358,0.18729096989966554,,,,,accuracy,0.18729096989966554,,18.729096989966553,994,74.068,7.277833203039909,3.2084541655803873,47,train,False,,,15
M1,N7,E10b,T12a,categorical,3.7215628623962402,0.18181818181818182,0.25925925925925924,0.1667788177728653,0.18181818181818182,,,,,accuracy,0.18181818181818182,,18.181818181818183,988,70.003,7.290232696506256,3.204264302447317,47,train,False,,,16
M1,N7,E10b,T12a,categorical,3.6846625804901123,0.18729096989966554,0.3010033444816054,0.17411507666110992,0.18729096989966554,,,,,accuracy,0.18729096989966554,,18.729096989966553,994,71.694,7.284695760161748,3.2208256704956977,47,train,False,,,17
M1,N7,E10b,T12a,categorical,3.7138288021087646,0.16387959866220736,0.3311036789297659,0.16835768520832062,0.16387959866220736,,,,,accuracy,0.16387959866220736,,16.387959866220736,995,67.332,7.3005294525050894,3.2393147301183753,47,train,False,,,18
M1,N7,E10b,T12a,categorical,3.7094178199768066,0.14093959731543623,0.2986577181208054,0.16881868243217468,0.14093959731543623,,,,,accuracy,0.14093959731543623,,14.093959731543624,992,66.115,7.3090719560105,3.2665922843004753,47,train,False,,,19
M1,N7,E10b,T12a,categorical,3.677149534225464,0.18456375838926176,0.37919463087248323,0.17450182139873505,0.18456375838926176,,,,,accuracy,0.18456375838926176,,18.456375838926174,991,62.532,7.332078652862888,3.2726240111216547,47,test,False,,,0
M1,N7,E10b,T12a,categorical,3.7195544242858887,0.174496644295302,0.2986577181208054,0.16691535711288452,0.174496644295302,,,,,accuracy,0.174496644295302,,17.449664429530202,992,62.086,7.306993971403129,3.3084195641707748,47,test,False,,,1
M1,N7,E10b,T12a,categorical,3.7254257202148438,0.16271186440677965,0.34915254237288135,0.16615238785743713,0.16271186440677965,,,,,accuracy,0.16271186440677965,,16.271186440677965,983,67.977,7.306595945058938,3.2653574286538327,47,test,False,,,2
M1,N7,E10b,T12a,categorical,3.748420000076294,0.2053872053872054,0.2760942760942761,0.16175253689289093,0.2053872053872054,,,,,accuracy,0.2053872053872054,,20.53872053872054,988,64.281,7.309495416164804,3.253379173093666,47,test,False,,,3
