Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12e,categorical,2.451333522796631,0.2066666666666666,0.52,0.3374731838703155,0.2066666666666666,,,,,accuracy,0.2066666666666666,,20.666666666666668,1000.0,0.0,0.0,2.371883446623695,18.0,train,False,,,13
M1,N7,E10b,T12e,categorical,2.4084372520446777,0.2233333333333333,0.55,0.3469823598861694,0.2233333333333333,,,,,accuracy,0.2233333333333333,,22.333333333333332,1000.0,0.0,0.0,2.331638889956851,18.0,train,False,,,14
M1,N7,E10b,T12e,categorical,2.3641629219055176,0.1833333333333333,0.57,0.3589340448379516,0.1833333333333333,,,,,accuracy,0.1833333333333333,,18.333333333333332,1000.0,0.0,0.0,2.3687324728954753,18.0,train,False,,,15
M1,N7,E10b,T12e,categorical,2.3824334144592285,0.2033333333333333,0.5766666666666667,0.3582110702991485,0.2033333333333333,,,,,accuracy,0.2033333333333333,,20.333333333333332,1000.0,0.0,0.0,2.3673191090770547,18.0,train,False,,,16
M1,N7,E10b,T12e,categorical,2.425377607345581,0.1766666666666666,0.56,0.3443979620933532,0.1766666666666666,,,,,accuracy,0.1766666666666666,,17.666666666666668,1000.0,0.0,0.0,2.357804002320968,18.0,train,False,,,17
M1,N7,E10b,T12e,categorical,2.342106819152832,0.18,0.57,0.3618538379669189,0.18,,,,,accuracy,0.18,,18.0,1000.0,0.0,0.0,2.3584254312922535,18.0,train,False,,,18
M1,N7,E10b,T12e,categorical,2.4211182594299316,0.2033333333333333,0.5333333333333333,0.3448356688022613,0.2033333333333333,,,,,accuracy,0.2033333333333333,,20.333333333333332,1000.0,0.0,0.0,2.4013491530555005,18.0,train,False,,,19
M1,N7,E10b,T12e,categorical,2.448957920074463,0.2033333333333333,0.54,0.3402759432792663,0.2033333333333333,,,,,accuracy,0.2033333333333333,,20.333333333333332,1000.0,0.0,0.0,2.416162934373314,18.0,test,False,,,0
M1,N7,E10b,T12e,categorical,2.3973922729492188,0.25,0.5466666666666666,0.3537282347679138,0.25,,,,,accuracy,0.25,,25.0,1000.0,0.0,0.0,2.3198012076256393,18.0,test,False,,,1
M1,N7,E10b,T12e,categorical,2.3854100704193115,0.1733333333333333,0.5033333333333333,0.339337021112442,0.1733333333333333,,,,,accuracy,0.1733333333333333,,17.333333333333336,1000.0,0.0,0.0,2.375907371809314,18.0,test,False,,,2
M1,N7,E10b,T12e,categorical,2.3663876056671143,0.24,0.5866666666666667,0.3668615221977234,0.24,,,,,accuracy,0.24,,24.0,1000.0,0.0,0.0,2.336384477949194,18.0,test,False,,,3
M1,N7,E10b,T12e,categorical,2.4683125019073486,0.2,0.5433333333333333,0.3412955105304718,0.2,,,,,accuracy,0.2,,20.0,1000.0,0.0,0.0,2.4126476269556356,18.0,test,False,,,4
M1,N7,E10b,T12e,categorical,2.345592498779297,0.23,0.5666666666666667,0.3603265285491943,0.23,,,,,accuracy,0.23,,23.0,1000.0,0.0,0.0,2.3035439206879165,18.0,test,False,,,5
M1,N7,E10b,T12e,categorical,2.3991811275482178,0.1566666666666666,0.5433333333333333,0.3378929495811462,0.1566666666666666,,,,,accuracy,0.1566666666666666,,15.666666666666668,1000.0,0.0,0.0,2.328731242370615,18.0,test,False,,,6
M1,N7,E10b,T12e,categorical,2.3295280933380127,0.1766666666666666,0.59,0.3683379590511322,0.1766666666666666,,,,,accuracy,0.1766666666666666,,17.666666666666668,1000.0,0.0,0.0,2.3471716805067393,18.0,test,False,,,7
