Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,0.8084974884986877,0.7433333333333333,0.93,0.7845214605331421,0.7433333333333333,,,,,accuracy,0.7433333333333333,,74.33333333333333,1000,181.505,7.61697330444365,1.4637821150742454,11,test,False,,,15
M1,N7,E10b,T12a,categorical,1.052922010421753,0.6633333333333333,0.9,0.710065484046936,0.6633333333333333,,,,,accuracy,0.6633333333333333,,66.33333333333333,1000,208.422,7.647182817529323,1.4137160625449023,11,test,False,,,16
M1,N7,E10b,T12a,categorical,0.9374116063117981,0.7366666666666667,0.8833333333333333,0.7601764798164368,0.7366666666666667,,,,,accuracy,0.7366666666666667,,73.66666666666667,1000,207.965,7.67171123401722,1.457530286117634,11,test,False,,,17
M1,N7,E10b,T12a,categorical,0.9009987115859985,0.72,0.92,0.7538499236106873,0.72,,,,,accuracy,0.72,,72.0,1000,194.821,7.631339219959985,1.3797136823659388,10,test,False,,,18
M1,N7,E10b,T12a,categorical,1.0080307722091675,0.6766666666666666,0.9133333333333333,0.7250260710716248,0.6766666666666666,,,,,accuracy,0.6766666666666666,,67.66666666666666,1000,189.009,7.6373844138691815,1.3670426431958522,11,test,False,,,19
M1,N7,E10b,T12b,categorical,0.7720894813537598,0.7766666666666666,0.9233333333333333,0.8011906743049622,0.7766666666666666,,,,,accuracy,0.7766666666666666,,77.66666666666666,1000,9.884,6.699253211905408,1.3871449488211753,10,train,False,,,0
M1,N7,E10b,T12b,categorical,0.9811055660247803,0.7366666666666667,0.8866666666666667,0.7509702444076538,0.7366666666666667,,,,,accuracy,0.7366666666666667,,73.66666666666667,1000,9.811,6.660144837756773,1.386668040094565,11,train,False,,,1
M1,N7,E10b,T12b,categorical,0.9008886814117432,0.74,0.92,0.7694916129112244,0.74,,,,,accuracy,0.74,,74.0,1000,10.237,6.691766659008028,1.3335399472977523,11,train,False,,,2
M1,N7,E10b,T12b,categorical,0.8464698195457458,0.73,0.94,0.7811855673789978,0.73,,,,,accuracy,0.73,,73.0,1000,9.99,6.732215792267835,1.3223657103782767,10,train,False,,,3
M1,N7,E10b,T12b,categorical,0.7328051924705505,0.7833333333333333,0.9533333333333334,0.8136371970176697,0.7833333333333333,,,,,accuracy,0.7833333333333333,,78.33333333333333,1000,9.68,6.7444412168326355,1.2786680974452962,9,train,False,,,4
M1,N7,E10b,T12b,categorical,0.7681501507759094,0.7966666666666666,0.92,0.8131219148635864,0.7966666666666666,,,,,accuracy,0.7966666666666666,,79.66666666666666,1000,10.177,6.759003065393868,1.3539656857810132,11,train,False,,,5
