Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.3099437355995178,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,69.898,7.017300660932494,,16,train,False,,,,36
M1,N7,E10b,T12a,categorical,1.8364826924092061,0.4864864864864865,0.8040540540540541,0.5358656048774719,0.4864864864864865,,,,0.06123010852063426,final_score,0.06123010852063426,,0.06123010852063426,0.0,0.06123010852063426,0.06123010852063426,0.06123010852063426,graph_lift,6.123010852063427,492,70.054,7.022202865055515,1.9619628945076455,16,train,False,,,,37
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.27003809809684753,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,492,70.054,7.022202865055515,,16,train,False,,,,37
M1,N7,E10b,T12a,categorical,1.944949156485948,0.44966442953020136,0.7315436241610739,0.5021804571151733,0.44966442953020136,,,,0.005180642591603557,final_score,0.005180642591603557,,0.005180642591603557,0.0,0.005180642591603557,0.005180642591603557,0.005180642591603557,graph_lift,0.5180642591603557,494,71.53,7.021023562772506,2.051055519821227,16,train,False,,,,38
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.2655726969242096,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,71.53,7.021023562772506,,16,train,False,,,,38
M1,N7,E10b,T12a,categorical,2.025483013832406,0.4246575342465753,0.6643835616438356,0.5026748776435852,0.4246575342465753,,,,-0.02413751484127835,final_score,0.0,,0.0,0.018363129328860306,0.0,0.0,-0.01870664181175829,graph_lift,0.0,486,70.806,7.0621678183266265,1.9954636196990463,16,train,False,,,,39
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.19240638613700867,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,486,70.806,7.0621678183266265,,16,train,False,,,,39
M1,N7,E10b,T12a,categorical,2.232574462890625,0.4391891891891892,0.6824324324324325,0.48482683300971985,0.4391891891891892,,,,-0.09705531117411637,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,70.422,7.033246204670569,1.9862922887161374,16,train,False,,,,40
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1794406771659851,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,70.422,7.033246204670569,,16,train,False,,,,40
M1,N7,E10b,T12a,categorical,1.8381966255806588,0.5,0.75,0.5498438477516174,0.5,,,,-0.07733118639793002,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,71.758,7.046494292959139,1.925441781282129,16,train,False,,,,41
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.30837368965148926,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,71.758,7.046494292959139,,16,train,False,,,,41
M1,N7,E10b,T12a,categorical,2.133478319322741,0.39864864864864863,0.7364864864864865,0.47353971004486084,0.39864864864864863,,,,-0.034349616497045155,final_score,0.0,,0.0,0.03329903713386673,0.0,0.0,-0.034446057687932505,graph_lift,0.0,493,73.502,6.9834686902445755,2.03297950406599,16,train,False,,,,42
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.21070879697799683,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,73.502,6.9834686902445755,,16,train,False,,,,42
M1,N7,E10b,T12a,categorical,2.0560290278220665,0.38095238095238093,0.673469387755102,0.4689810574054718,0.38095238095238093,,,,-0.07411423094705705,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,487,66.168,7.060394499534491,1.9505426092508817,16,train,False,,,,43
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.28871721029281616,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,487,66.168,7.060394499534491,,16,train,False,,,,43
M1,N7,E10b,T12a,categorical,1.8974630135257229,0.5306122448979592,0.8231292517006803,0.531947672367096,0.5306122448979592,,,,0.02274562199890018,final_score,0.02274562199890018,,0.02274562199890018,0.0,0.02274562199890018,0.02274562199890018,0.02274562199890018,graph_lift,2.274562199890018,490,77.464,7.0276602019850145,1.9736299318163453,16,train,False,,,,44
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.3031311631202698,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,490,77.464,7.0276602019850145,,16,train,False,,,,44
M1,N7,E10b,T12a,categorical,2.102311417863176,0.41216216216216217,0.6824324324324325,0.4682958424091339,0.41216216216216217,,,,-0.04251129425136879,final_score,0.0,,0.0,0.01868267852136163,0.0,0.0,-0.01903836619658437,graph_lift,0.0,493,73.208,7.054637426605886,2.0211043681501,16,train,False,,,,45
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.23871101438999176,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,73.208,7.054637426605886,,16,train,False,,,,45
M1,N7,E10b,T12a,categorical,2.1563702018893496,0.4217687074829932,0.6394557823129252,0.4468535780906677,0.4217687074829932,,,,0.006050483051107003,final_score,0.0,,0.006050483051107003,0.10180263802553813,0.0,0.006050483051107003,-0.10660480538925654,graph_lift,0.0,490,72.774,7.053021709273599,1.9730553469939751,16,train,False,,,,46
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.23925307393074036,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,490,72.774,7.053021709273599,,16,train,False,,,,46
M1,N7,E10b,T12a,categorical,1.866433162817219,0.44966442953020136,0.6778523489932886,0.5277607440948486,0.44966442953020136,,,,0.03853231820416669,final_score,0.03853231820416669,,0.03853231820416669,0.0,0.03853231820416669,0.03853231820416669,0.03853231820416669,graph_lift,3.8532318204166693,494,71.588,7.049403352353773,1.9569605128872112,16,train,False,,,,47
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.3142353296279907,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,71.588,7.049403352353773,,16,train,False,,,,47
M1,N7,E10b,T12a,categorical,2.2362963702227616,0.41216216216216217,0.6891891891891891,0.41428452730178833,0.41216216216216217,,,,-0.07881927264530653,final_score,0.0,,0.0,0.09859521440631891,0.0,0.0,-0.10937951071713288,graph_lift,0.0,491,75.334,7.020229614018817,2.0266420041344038,16,train,False,,,,48
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.27889925241470337,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,491,75.334,7.020229614018817,,16,train,False,,,,48
M1,N7,E10b,T12a,categorical,2.2160636283255912,0.4797297297297297,0.7094594594594594,0.5103611946105957,0.4797297297297297,,,,-0.14566710558184126,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,492,73.304,7.044779492574545,1.9411116686193106,16,train,False,,,,49
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.19107598066329956,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,492,73.304,7.044779492574545,,16,train,False,,,,49
M1,N7,E10b,T12a,categorical,1.8624915045660895,0.5,0.7162162162162162,0.5463249683380127,0.5,,,,0.02987473430849319,final_score,0.0,,0.02987473430849319,0.06057089707333896,0.0,0.02987473430849319,-0.03267533725452632,graph_lift,0.0,492,58.238,7.110169808337744,1.9767006281756787,16,test,False,,,,0
