Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.9243162274360657,0.7233333333333334,0.9,0.7544804811477661,0.7233333333333334,,,,0.39065298872422094,final_score,0.08095439807678452,,0.39065298872422094,0.33697848071886116,0.08095439807678452,0.39065298872422094,0.08095439807678452,graph_lift,8.095439807678453,1000,219.4,7.645164966085831,1.4038618805011525,11,train,False,,,,37,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.05616966634988785,final_score,0.375892569245906,,0.375892569245906,0.0,0.375892569245906,0.375892569245906,0.375892569245906,graph_lift,37.5892569245906,1000,219.4,7.645164966085831,,11,train,False,,,,37,450.797
M1,N7,E10b,T12a,categorical,0.7509873509407043,0.77,0.94,0.8015710711479187,0.77,,,,0.42070149480471875,final_score,0.1446212798587182,,0.42070149480471875,0.3227578713910497,0.1446212798587182,0.42070149480471875,0.1446212798587182,graph_lift,14.46212798587182,1000,212.767,7.648790135815579,1.3530239227751344,11,train,False,,,,38,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06883254647254944,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,212.767,7.648790135815579,,11,train,False,,,,38,450.797
M1,N7,E10b,T12a,categorical,0.8196422457695007,0.75,0.9466666666666667,0.7845737934112549,0.75,,,,0.3883397866760677,final_score,0.0887421686943203,,0.3883397866760677,0.32877371001846345,0.0887421686943203,0.3883397866760677,0.0887421686943203,graph_lift,8.874216869432031,1000,208.226,7.657387262597018,1.350535827136564,11,train,False,,,,39,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11578455567359924,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,208.226,7.657387262597018,,11,train,False,,,,39,450.797
M1,N7,E10b,T12a,categorical,0.8332325220108032,0.7666666666666667,0.9133333333333333,0.7843146324157715,0.7666666666666667,,,,0.35990109462966124,final_score,0.0,,0.35990109462966124,0.369160207725972,0.0,0.35990109462966124,-0.014677439834500403,graph_lift,0.0,1000,218.022,7.646990376735778,1.3245752296788307,11,train,False,,,,40,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10660897195339203,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,218.022,7.646990376735778,,11,train,False,,,,40,450.797
M1,N7,E10b,T12a,categorical,0.8256464600563049,0.74,0.9166666666666666,0.7784350514411926,0.74,,,,0.390221941006759,final_score,0.08995802998358061,,0.390221941006759,0.3299451244185594,0.08995802998358061,0.390221941006759,0.08995802998358061,graph_lift,8.995802998358062,1000,206.967,7.6183578945062855,1.340237280621962,11,train,False,,,,41,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10876838117837906,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,206.967,7.6183578945062855,,11,train,False,,,,41,450.797
M1,N7,E10b,T12a,categorical,0.8117389678955078,0.78,0.9233333333333333,0.8008232712745667,0.78,,,,0.4183829953106024,final_score,0.04431275403552539,,0.4183829953106024,0.39141491408893636,0.04431275403552539,0.4183829953106024,0.04431275403552539,graph_lift,4.431275403552539,1000,220.493,7.651920959490886,1.3741249275805518,12,train,False,,,,42,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07769414782524109,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,220.493,7.651920959490886,,12,train,False,,,,42,450.797
