Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.7643312215805054,0.7741935483870968,0.9498207885304659,0.8065344095230103,0.7741935483870968,,,,0.5954760534131638,final_score,0.0,,0.5954760534131638,0.6150302733411663,0.0,0.5954760534131638,-0.05079417568159018,graph_lift,0.0,928,80.299,7.267233357028437,1.966685525312884,11,train,False,,,,15,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13054251670837402,final_score,0.0,,0.0,0.13306902450470479,0.0,0.0,-0.15349437067775754,graph_lift,0.0,928,80.299,7.267233357028437,,11,train,False,,,,15,370.028
M1,N7,E10b,T12a,categorical,1.1425968408584595,0.6964285714285714,0.8892857142857142,0.7270830273628235,0.6964285714285714,,,,0.42184566038401805,final_score,0.0,,0.42184566038401805,0.5098673761118171,0.0,0.42184566038401805,-0.17958754720208137,graph_lift,0.0,933,83.281,7.273708736808379,1.933416617885841,11,train,False,,,,16,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0697055533528328,final_score,0.0,,0.45971805403996957,0.5279756124378969,0.0,0.45971805403996957,-0.14460599959773662,graph_lift,0.0,933,83.281,7.273708736808379,,11,train,False,,,,16,370.028
M1,N7,E10b,T12a,categorical,0.9657403230667114,0.7385159010600707,0.9187279151943463,0.7647606134414673,0.7385159010600707,,,,0.4907398056317922,final_score,0.0,,0.4907398056317922,0.5298997042578948,0.0,0.4907398056317922,-0.08330115718026589,graph_lift,0.0,942,87.742,7.262561866773911,1.9665250150467648,11,train,False,,,,17,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11694766581058502,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,942,87.742,7.262561866773911,,11,train,False,,,,17,370.028
M1,N7,E10b,T12a,categorical,0.883309543132782,0.7561837455830389,0.9469964664310954,0.7869348526000977,0.7561837455830389,,,,0.5402219422682024,final_score,0.0,,0.5402219422682024,0.5588741657322809,0.0,0.5402219422682024,-0.04228322627043973,graph_lift,0.0,943,82.121,7.295044186964883,1.9561906477593771,11,train,False,,,,18,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07577958703041077,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,943,82.121,7.295044186964883,,11,train,False,,,,18,370.028
M1,N7,E10b,T12a,categorical,0.8018732070922852,0.7535211267605634,0.9190140845070423,0.7913938760757446,0.7535211267605634,,,,0.5844831939001067,final_score,0.0,,0.5844831939001067,0.6344134410935405,0.0,0.5844831939001067,-0.13657571914783964,graph_lift,0.0,944,83.787,7.2776446555842105,1.936669749094293,11,train,False,,,,19,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13671240210533142,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,944,83.787,7.2776446555842105,,11,train,False,,,,19,370.028
M1,N7,E10b,T12a,categorical,0.8316347599029541,0.7385159010600707,0.9187279151943463,0.7869420647621155,0.7385159010600707,,,,0.5666471906031196,final_score,0.0,,0.5666471906031196,0.6107569906481181,0.0,0.5666471906031196,-0.11332200960640107,graph_lift,0.0,942,84.489,7.267741818344115,1.961245041182221,11,train,False,,,,20,370.028
