Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12816780805587769,final_score,0.08925249250696678,,0.09625262825202682,0.007686143181801227,0.08925249250696678,0.09625262825202682,0.08925249250696678,graph_lift,8.925249250696679,500,135.444,7.139590164692116,,18,train,False,,,,40
M1,N7,E10b,T12a,categorical,1.490706787109375,0.6066666666666667,0.8,0.6283345222473145,0.6066666666666667,,,,0.33763877533826236,final_score,0.0,,0.33763877533826236,0.38499726634776466,0.0,0.33763877533826236,-0.0770053341523552,graph_lift,0.0,500,130.284,7.147557365759667,2.3115203409638183,18,train,False,,,,41
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.16870109736919403,final_score,0.0,,0.0,0.09592142816724238,0.0,0.0,-0.10609855288660304,graph_lift,0.0,500,130.284,7.147557365759667,,18,train,False,,,,41
M1,N7,E10b,T12a,categorical,1.2122444661458334,0.68,0.8066666666666666,0.7036807537078857,0.68,,,,0.4879574582910099,final_score,0.0,,0.4879574582910099,0.5281883508728509,0.0,0.4879574582910099,-0.08526896836114173,graph_lift,0.0,500,132.054,7.14570095821326,2.4043206972755273,18,train,False,,,,42
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12050729990005493,final_score,0.04639334080847833,,0.23524205679407956,0.19803628064605722,0.04639334080847833,0.23524205679407956,0.04639334080847833,graph_lift,4.639334080847833,500,132.054,7.14570095821326,,18,train,False,,,,42
M1,N7,E10b,T12a,categorical,1.2622974650065104,0.72,0.8333333333333334,0.7241814136505127,0.72,,,,0.4494892435384835,final_score,0.0,,0.4494892435384835,0.4638416473963257,0.0,0.4494892435384835,-0.02676896440789281,graph_lift,0.0,500,126.196,7.128473442483986,2.377921606475594,18,train,False,,,,43
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14222048223018646,final_score,0.0,,0.13408197313711706,0.20366611767986983,0.0,0.13408197313711706,-0.08738061520127509,graph_lift,0.0,500,126.196,7.128473442483986,,18,train,False,,,,43
M1,N7,E10b,T12a,categorical,1.5265474446614584,0.6266666666666667,0.8266666666666667,0.6490576267242432,0.6266666666666667,,,,0.36149566513523934,final_score,0.0,,0.36149566513523934,0.3773746107573881,0.0,0.36149566513523934,-0.02550320930771002,graph_lift,0.0,500,134.194,7.13599121317204,2.342127434923651,18,train,False,,,,44
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08490654081106186,final_score,0.1444609031402125,,0.16609653320118842,0.0252888852658965,0.1444609031402125,0.16609653320118842,0.1444609031402125,graph_lift,14.446090314021252,500,134.194,7.13599121317204,,18,train,False,,,,44
M1,N7,E10b,T12a,categorical,1.4958540852864584,0.6533333333333333,0.8066666666666666,0.6671233773231506,0.6533333333333333,,,,0.39744400451858275,final_score,0.0,,0.39744400451858275,0.4781696625552284,0.0,0.39744400451858275,-0.1546971347659321,graph_lift,0.0,500,129.708,7.135697849659813,2.394655714794531,18,train,False,,,,45
